time,distance,health,x,y,z,holdout,holdout_time,police,camera_position_error,camera_angle_error,drift
111.0104,865.8266,100000,-158.1101,1.840616,-133.8791,False,0,0,0,0,0
111.5081,869.7267,100000,-157.7503,1.876734,-129.9803,False,0,0,0,0,0
112.0165,873.7829,100000,-157.3787,1.914292,-125.9265,False,0,0,0,0,0
112.5145,877.683,100000,-157.0259,1.95041,-122.0303,False,0,0,0,0,0
113.0015,881.4272,100000,-156.693,1.98509,-118.2916,False,0,0,0,0,0
113.5084,885.3273,100000,-156.3539,2.021205,-114.399,False,0,0,0,0,0
114.0014,889.2275,100000,-156.0243,2.057327,-110.507,False,0,0,0,0,0
114.5132,893.2836,100000,-155.6937,2.094888,-106.461,False,0,0,0,0,0
115.0125,897.0278,100000,-155.4011,2.12955,-102.7275,False,0,0,0,0,0
115.5097,900.9279,100000,-155.1105,2.165662,-98.83984,False,0,0,0,0,0
116.0076,904.8281,100000,-154.8358,2.201774,-94.95345,False,0,0,0,0,0
116.5169,908.8842,100000,-154.5687,2.239339,-90.91257,False,0,0,0,0,0
117.0126,912.6284,100000,-154.3402,2.273997,-87.18353,False,0,0,0,0,0
117.5107,916.5285,100000,-154.1219,2.310105,-83.30028,False,0,0,0,0,0
118.0061,920.4286,100000,-153.9245,2.346212,-79.41804,False,0,0,0,0,0
118.5052,924.3288,100000,-153.7493,2.382321,-75.53626,False,0,0,0,0,0
119.0079,928.2289,100000,-153.5972,2.41843,-71.65522,False,0,0,0,0,0
119.5092,932.1291,100000,-153.4688,2.454536,-67.77502,False,0,0,0,0,0
120.0013,936.0292,100000,-153.3649,2.490643,-63.89534,False,0,0,0,0,0
120.5148,940.0854,100000,-153.2832,2.528203,-59.86077,False,0,0,0,0,0
121.0121,943.8295,100000,-153.2323,2.562893,-56.13676,False,0,0,0,0,0
121.5011,947.7297,100000,-153.2044,2.59902,-52.25791,False,0,0,0,0,0
122.0015,951.6298,100000,-153.2023,2.63515,-48.37902,False,0,0,0,0,0
122.5017,955.53,100000,-153.2259,2.671279,-44.50015,False,0,0,0,0,0
123.0071,959.4301,100000,-153.2753,2.707401,-40.62109,False,0,0,0,0,0
123.5104,963.3303,100000,-153.3502,2.743505,-36.74186,False,0,0,0,0,0
124.0023,967.2304,100000,-153.45,2.779611,-32.86221,False,0,0,0,0,0
124.5024,971.1306,100000,-153.5744,2.815717,-28.98197,False,0,0,0,0,0
125.0045,975.0307,100000,-153.7227,2.851823,-25.10093,False,0,0,0,0,0
125.5183,979.0869,100000,-153.9016,2.889378,-21.0643,False,0,0,0,0,0
126.0016,982.831,100000,-154.088,2.92403,-17.33747,False,0,0,0,0,0
126.5077,986.7311,100000,-154.3029,2.960136,-13.45432,False,0,0,0,0,0
127.0066,990.6313,100000,-154.5381,2.996243,-9.569985,False,0,0,0,0,0
127.509,994.5314,100000,-154.7924,3.03235,-5.684669,False,0,0,0,0,0
128.0056,998.4316,100000,-155.0642,3.068454,-1.798668,False,0,0,0,0,0
128.503,1002.332,100000,-155.3523,3.104563,2.088879,False,0,0,0,0,0
129.0012,1006.232,100000,-155.6551,3.140673,5.977846,False,0,0,0,0,0
129.5061,1010.132,100000,-155.9713,3.176781,9.868136,False,0,0,0,0,0
130.0072,1014.032,100000,-156.2991,3.212891,13.75943,False,0,0,0,0,0
130.5165,1018.088,100000,-156.6504,3.250448,17.80788,False,0,0,0,0,0
131.0139,1021.988,100000,-156.9964,3.28656,21.70229,False,0,0,0,0,0
131.5065,1025.733,100000,-157.3346,3.321236,25.44256,False,0,0,0,0,0
132.0107,1029.633,100000,-157.6915,3.357344,29.34006,False,0,0,0,0,0
132.5137,1033.689,100000,-158.0654,3.394896,33.3945,False,0,0,0,0,0
133.0063,1037.433,100000,-158.4112,3.429563,37.13868,False,0,0,0,0,0
133.5066,1041.333,100000,-158.7704,3.465669,41.04057,False,0,0,0,0,0
134.0091,1045.233,100000,-159.1268,3.501777,44.94427,False,0,0,0,0,0
134.5017,1049.133,100000,-159.4785,3.537882,48.84898,False,0,0,0,0,0
135.0102,1053.034,100000,-159.8235,3.573992,52.75498,False,0,0,0,0,0
135.5264,1057.09,100000,-160.1734,3.611546,56.81911,False,0,0,0,0,0
136.0017,1060.834,100000,-160.4866,3.646218,60.57222,False,0,0,0,0,0
136.5117,1064.734,100000,-160.8014,3.68233,64.4828,False,0,0,0,0,0
137.0005,1068.634,100000,-161.1026,3.71844,68.39436,False,0,0,0,0,0
137.5128,1072.534,100000,-161.3886,3.754556,72.30741,False,0,0,0,0,0
138.0016,1076.434,100000,-161.6581,3.790672,76.22176,False,0,0,0,0,0
138.5021,1080.335,100000,-161.9097,3.826787,80.13729,False,0,0,0,0,0
139.0197,1084.391,100000,-162.1508,3.864341,84.21028,False,0,0,0,0,0
139.5031,1088.135,100000,-162.3537,3.899019,87.97071,False,0,0,0,0,0
140.0067,1092.035,100000,-162.5437,3.935136,91.88891,False,0,0,0,0,0
