time,distance,health,x,y,z,holdout,holdout_time,police,camera_position_error,camera_angle_error,drift
12.00858,93.75533,11338,-416.8,0.128,-646.2447,False,0,0,0,0,0
12.51265,97.65528,11338,-416.8034,0.128,-642.3414,False,0,0,0,0,0
13.00994,101.5552,11338,-416.7914,0.128,-638.4661,False,0,0,0,0,0
13.51451,105.4552,11338,-416.7403,0.128,-634.6156,False,0,0,0,0,0
14.00785,109.3551,11338,-416.6247,0.12,-630.7651,False,0,0,0,0,0
14.5056,113.0991,11338,-416.4584,0.12,-627.0678,False,0,0,0,0,0
15.00042,116.9991,11338,-416.2293,0.12,-623.214,False,0,0,0,0,0
15.50758,121.055,11338,-415.9334,0.12,-619.2028,False,0,0,0,0,0
16.00134,124.799,11338,-415.6111,0.12,-615.4965,False,0,0,0,0,0
16.50513,128.699,11338,-415.2296,0.12,-611.6334,False,0,0,0,0,0
17.00844,132.7551,11338,-414.788,0.12,-607.6108,False,0,0,0,0,0
17.50856,136.6553,11338,-414.3258,0.12,-603.7379,False,0,0,0,0,0
18.00289,140.3994,11338,-413.8521,0.12,-600.0142,False,0,0,0,0,0
18.50982,144.4556,11338,-413.3121,0.12,-595.9761,False,0,0,0,0,0
19.00145,148.1997,11338,-412.7958,0.12,-592.2447,False,0,0,0,0,0
19.50957,152.2558,11338,-412.2236,0.12,-588.1958,False,0,0,0,0,0
20.01059,156.156,11338,-411.6673,0.12,-584.2963,False,0,0,0,0,0
20.51152,160.0561,11338,-411.1118,0.12,-580.3905,False,0,0,0,0,0
21.00066,163.8003,11338,-410.5864,0.12,-576.6382,False,0,0,0,0,0
21.51467,167.8564,11338,-410.0331,0.12,-572.567,False,0,0,0,0,0
22.0176,171.7566,11338,-409.5231,0.12,-568.6462,False,0,0,0,0,0
22.51823,175.6567,11338,-409.0408,0.12,-564.7199,False,0,0,0,0,0
23.01253,179.5569,11338,-408.5925,0.12,-560.7895,False,0,0,0,0,0
23.50931,183.457,11346,-408.1844,0.12,-556.856,False,0,0,0,0,0
24.00281,187.2012,11346,-407.8351,0.12,-553.0751,False,0,0,0,0,0
24.5037,191.1013,11346,-407.5195,0.12,-549.1328,False,0,0,0,0,0
25.00051,195.0014,11346,-407.2573,0.12,-545.1876,False,0,0,0,0,0
25.51387,199.0576,11346,-407.0452,0.12,-541.0829,False,0,0,0,0,0
26.01018,202.9577,11346,-406.9021,0.12,-537.1337,False,0,0,0,0,0
26.50948,206.8579,11346,-406.8205,0.12,-533.1831,False,0,0,0,0,0
27.01096,210.758,11346,-406.8012,0.12,-529.2319,False,0,0,0,0,0
27.50259,214.5022,11346,-406.8419,0.12,-525.4394,False,0,0,0,0,0
28.03308,218.7143,11346,-406.9561,0.12,-521.1731,False,0,0,0,0,0
28.5232,222.4585,11346,-407.1172,0.12,-517.3822,False,0,0,0,0,0
29.00409,226.2026,11346,-407.3322,0.12,-513.5938,False,0,0,0,0,0
29.50333,230.1028,11346,-407.6112,0.12,-509.65,False,0,0,0,0,0
30.01347,234.1589,11346,-407.9569,0.12,-505.5518,False,0,0,0,0,0
30.50039,237.9031,11346,-408.3221,0.12,-501.7713,False,0,0,0,0,0
31.00619,241.8032,11346,-408.7446,0.12,-497.8384,False,0,0,0,0,0
31.50838,245.8594,11346,-409.2242,0.12,-493.7534,False,0,0,0,0,0
32.00572,249.6035,11346,-409.6979,0.12,-489.9873,False,0,0,0,0,0
32.50042,253.5036,11346,-410.2167,0.12,-486.0674,False,0,0,0,0,0
33.00744,257.5598,11346,-410.7763,0.12,-481.9973,False,0,0,0,0,0
33.52159,261.4599,11346,-411.327,0.12,-478.0895,False,0,0,0,0,0
34.00311,265.2041,11346,-411.8611,0.12,-474.3445,False,0,0,0,0,0
34.50174,269.1042,11346,-412.4167,0.12,-470.4467,False,0,0,0,0,0
35.00122,273.0044,11346,-412.9638,0.12,-466.5542,False,0,0,0,0,0
35.50185,276.9045,11346,-413.496,0.12,-462.668,False,0,0,0,0,0
36.0149,280.9607,11346,-414.0268,0.12,-458.6325,False,0,0,0,0,0
36.50311,284.7048,11346,-414.4907,0.128,-454.9123,False,0,0,0,0,0
37.0056,288.6049,11346,-414.941,0.128,-451.0401,False,0,0,0,0,0
37.51368,292.6611,11346,-415.3678,0.128,-447.0182,False,0,0,0,0,0
38.0176,296.5612,11346,-415.7333,0.128,-443.1562,False,0,0,0,0,0
38.50459,300.3054,11346,-416.0388,0.128,-439.4518,False,0,0,0,0,0
39.01163,304.3615,11346,-416.3156,0.128,-435.4417,False,0,0,0,0,0
39.50353,308.1057,11346,-416.5179,0.128,-431.742,False,0,0,0,0,0
40.00795,312.1618,11346,-416.6768,0.12,-427.7367,False,0,0,0,0,0
40.50056,315.906,11346,-416.7655,0.12,-424.0449,False,0,0,0,0,0
41.00371,319.8061,11346,-416.799,0.12,-420.1778,False,0,0,0,0,0
41.50967,323.8623,11346,-416.801,0.12,-416.1425,False,0,0,0,0,0
42.00019,327.6064,11346,-416.8,0.12,-412.3936,False,0,0,0,0,0
42.50079,331.5066,11346,-416.8,0.12,-408.4935,False,0,0,0,0,0
43.00097,335.4067,11346,-416.8,0.12,-404.5933,False,0,0,0,0,0
43.50695,339.3069,11346,-416.8,0.12,-400.6931,False,0,0,0,0,0
44.00355,343.207,11346,-416.8,0.12,-396.793,False,0,0,0,0,0
