time,route,health,x,y,z,holdout,holdout_time,police,shots,drift
199.5213,1556.308,100000,171.0964,5.054133,223.6622,False,0,0,842,0
199.8141,1558.493,100000,172.6545,5.046892,224.4164,False,0,0,843,0
200.0818,1560.677,100000,174.1763,5.039414,225.2107,False,0,0,844,0
200.3471,1562.705,100000,175.5567,5.032117,225.9844,False,0,0,845,0
200.6143,1564.733,100000,176.9054,5.024505,226.7927,False,0,0,847,0
200.882,1566.917,100000,178.3219,5.015994,227.7021,False,0,0,848,0
201.1467,1568.945,100000,179.6039,5.007729,228.5826,False,0,0,849,0
201.4155,1570.973,100000,180.8531,4.999148,229.4975,False,0,0,850,0
201.6824,1573.157,100000,182.1619,4.989607,230.5215,False,0,0,852,0
201.9483,1575.185,100000,183.3428,4.980376,231.508,False,0,0,853,0
202.2141,1577.213,100000,184.4905,4.970829,232.5289,False,0,0,854,0
202.4822,1579.397,100000,185.689,4.960255,233.6664,False,0,0,855,0
202.7495,1581.425,100000,186.7667,4.950055,234.758,False,0,0,856,0
203.0141,1583.453,100000,187.8104,4.939542,235.883,False,0,0,858,0
203.2819,1585.638,100000,188.8964,4.92793,237.1323,False,0,0,859,0
203.5483,1587.666,100000,189.8689,4.916762,238.3265,False,0,0,860,0
203.8145,1589.694,100000,190.8072,4.905278,239.554,False,0,0,861,0
204.0822,1591.878,100000,191.7789,4.892627,240.9124,False,0,0,863,0
204.3486,1593.906,100000,192.6452,4.880489,242.2073,False,0,0,864,0
204.6145,1595.934,100000,193.4769,4.868033,243.5346,False,0,0,865,0
204.8812,1598.118,100000,194.3337,4.854108,244.9996,False,0,0,866,0
205.1488,1600.146,100000,195.0931,4.840941,246.3924,False,0,0,867,0
205.4149,1602.174,100000,195.8181,4.82746,247.8172,False,0,0,869,0
205.6811,1604.358,100000,196.56,4.812366,249.3862,False,0,0,870,0
205.9487,1606.386,100000,197.213,4.798234,250.8755,False,0,0,871,0
206.2137,1608.414,100000,197.8316,4.78379,252.3957,False,0,0,872,0
206.4818,1610.599,100000,198.4592,4.767912,254.0668,False,0,0,874,0
206.748,1612.627,100000,199.0065,4.75286,255.6504,False,0,0,875,0
207.0134,1614.655,100000,199.5195,4.737491,257.2642,False,0,0,876,0
207.2799,1616.839,100000,200.034,4.720645,259.036,False,0,0,877,0
207.5509,1618.867,100000,200.4766,4.704617,260.7128,False,0,0,878,0
207.8265,1621.051,100000,200.9154,4.687062,262.552,False,0,0,880,0
208.0891,1623.079,100000,201.2879,4.670379,264.291,False,0,0,881,0
208.3812,1625.419,100000,201.6762,4.650845,266.3349,False,0,0,882,0
208.6493,1627.447,100000,201.9767,4.633475,268.1387,False,0,0,883,0
208.9082,1629.475,100000,202.244,4.61579,269.9723,False,0,0,885,0
209.1662,1631.503,100000,202.4781,4.597788,271.8356,False,0,0,886,0
209.4175,1633.375,100000,202.6649,4.580838,273.5824,False,0,0,887,0
209.6754,1635.403,100000,202.8357,4.562229,275.5033,False,0,0,888,0
209.9515,1637.588,100000,202.9828,4.541878,277.6058,False,0,0,889,0
210.2188,1639.772,100000,203.0921,4.521167,279.7433,False,0,0,891,0
210.4849,1641.8,100000,203.1558,4.50149,281.7725,False,0,0,892,0
210.7533,1643.828,100000,203.1879,4.481561,283.8031,False,0,0,893,0
211.0195,1646.012,100000,203.2062,4.459939,285.9956,False,0,0,894,0
211.2852,1648.04,100000,203.2045,4.439648,288.045,False,0,0,896,0
211.5657,1650.224,100000,203.2,4.417773,290.2244,False,0,0,897,0
211.8351,1652.252,100000,203.2,4.39748,292.252,False,0,0,898,0
212.0883,1654.28,100000,203.2,4.377198,294.2802,False,0,0,899,0
212.3646,1656.464,100000,203.2,4.355357,296.4642,False,0,0,900,0
212.6316,1658.492,100000,203.2,4.335077,298.4923,False,0,0,902,0
212.8972,1660.52,100000,203.2,4.314795,300.5205,False,0,0,903,0
213.1552,1662.548,100000,203.2,4.294514,302.5485,False,0,0,904,0
213.432,1664.733,100000,203.2,4.272674,304.7325,False,0,0,905,0
213.6981,1666.761,100000,203.2,4.252393,306.7607,False,0,0,907,0
213.9653,1668.945,100000,203.2,4.230553,308.9447,False,0,0,908,0
214.2343,1670.973,100000,203.2,4.210272,310.9727,False,0,0,909,0
214.4992,1673.157,100000,203.2,4.188431,313.1569,False,0,0,910,0
214.7643,1675.185,100000,203.2,4.168146,315.1857,False,0,0,911,0
215.0329,1677.213,100000,203.1985,4.147867,317.2155,False,0,0,913,0
215.2981,1679.241,100000,203.1985,4.127624,319.2371,False,0,0,914,0
215.5658,1681.425,100000,203.2042,4.113963,321.4141,False,0,0,915,0
215.8353,1683.453,100000,203.214,4.094205,323.4319,False,0,0,916,0
216.1011,1685.637,100000,203.2345,4.073011,325.5979,False,0,0,918,0
216.3674,1687.665,100000,203.2639,4.053303,327.6118,False,0,0,919,0
216.6331,1689.693,100000,203.302,4.033655,329.6261,False,0,0,920,0
216.9015,1691.878,100000,203.3528,4.012593,331.795,False,0,0,921,0
217.1676,1693.906,100000,203.4091,3.993083,333.8095,False,0,0,922,0
217.4347,1695.934,100000,203.4739,3.973657,335.824,False,0,0,924,0
217.7016,1698.118,100000,203.5533,3.952853,337.9938,False,0,0,925,0
217.9672,1700.146,100000,203.6355,3.933619,340.0088,False,0,0,926,0
218.2327,1702.174,100000,203.726,3.914488,342.0239,False,0,0,927,0
218.5014,1704.358,100000,203.8325,3.894012,344.1948,False,0,0,929,0
218.7665,1706.386,100000,203.9394,3.875106,346.2104,False,0,0,930,0
219.0349,1708.414,100000,204.0541,3.856309,348.2265,False,0,0,931,0
219.3011,1710.598,100000,204.1857,3.836191,350.3985,False,0,0,932,0
219.5689,1712.626,100000,204.3156,3.793826,352.415,False,0,0,933,0
219.8359,1714.654,100000,204.4525,3.773537,354.4328,False,0,0,935,0
220.1003,1716.839,100000,204.6073,3.751688,356.6053,False,0,0,936,0
220.3664,1718.867,100000,204.7579,3.731396,358.6237,False,0,0,937,0
220.6351,1720.895,100000,204.9145,3.711118,360.6422,False,0,0,938,0
220.8992,1723.079,100000,205.09,3.689262,362.8163,False,0,0,940,0
221.1672,1725.107,100000,205.2587,3.668974,364.8365,False,0,0,941,0
221.433,1727.135,100000,205.4326,3.648695,366.856,False,0,0,942,0
221.702,1729.319,100000,205.6257,3.626838,369.0324,False,0,0,943,0
221.9677,1731.347,100000,205.8096,3.606559,371.0534,False,0,0,944,0
222.2352,1733.375,100000,205.998,3.586272,373.075,False,0,0,946,0
222.5004,1735.559,100000,206.2052,3.564423,375.2531,False,0,0,947,0
222.7671,1737.587,100000,206.4015,3.544142,377.2754,False,0,0,948,0
223.0349,1739.615,100000,206.6011,3.523855,379.2994,False,0,0,949,0
223.3002,1741.799,100000,206.819,3.502011,381.4785,False,0,0,951,0
223.5679,1743.828,100000,207.0243,3.481729,383.5032,False,0,0,952,0
223.8328,1745.856,100000,207.2314,3.461447,385.5284,False,0,0,953,0
224.1013,1748.04,100000,207.4567,3.439604,387.7097,False,0,0,954,0
224.3656,1750.068,100000,207.6672,3.419324,389.7366,False,0,0,955,0
224.6331,1752.096,100000,207.8786,3.399043,391.7629,False,0,0,957,0
224.8984,1754.28,100000,208.1073,3.3772,393.9469,False,0,0,958,0
225.1672,1756.308,100000,208.3195,3.35692,395.9747,False,0,0,959,0
225.4325,1758.336,100000,208.5318,3.33663,398.0034,False,0,0,960,0
225.6984,1760.52,100000,208.7596,3.314789,400.1894,False,0,0,961,0
225.9657,1762.548,100000,208.9702,3.294497,402.2188,False,0,0,963,0
